全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
382019,0000101,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,すべり石,スベリイシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000102,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,すみれ野団地,スミレノダンチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000103,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,ソウリ,ソウリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000104,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,つづら川,ツヅラガワ,,0,0,0,1,0,270F4_*,0,0,1947-04-17,,0 ,,
382019,0000105,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,粟井坂,アワイザカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000106,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,伊台団地,イダイダンチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000107,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,榎,エノキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000108,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,奥久谷,オククタニ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000109,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,横田,ヨコタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000110,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,岡,オカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000111,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,岡ノ谷,オカノタニ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000112,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,岡本,オカモト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
382019,0000113,3,愛媛県,エヒメケン,Ehime,,,,松山市,マツヤマシ,Matsuyama-shi,,,,,,,,,,沖台,オキダイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
