全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
331015,0000101,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,ウヅワ,ウヅワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000102,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,とつえ,トツエ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000103,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,ひかり団地,ヒカリダンチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000104,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,マスカット団地,マスカットダンチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000105,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,みどり団地,ミドリダンチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000106,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,鮎帰,アユガエリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000107,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,鮎返り,アユガエリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000108,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,安部倉,アベクラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000109,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,磯元,イソモト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000110,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,磯尾,イソオ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000111,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,磯尾谷,イソオダニ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000112,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,一ノ瀬,イチノセ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000113,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,一軒家,イッケンヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000114,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,蔭地,オンヂ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000115,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,陰地,オンジ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000116,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,隠地,オンヂ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000117,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,浦尾,ウラオ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000118,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,駅西,エキニシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000119,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,駅前,エキマエ,Ekimaecho,0,0,0,1,0,0,0,0,1947-04-17,,0 ,7000023,
331015,0000120,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,駅東,エキヒガシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000121,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,円通寺,エンツウジ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000122,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,園崎,オンザキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000123,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,猿見,サルケン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000124,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,猿場,サルバ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000125,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,遠矢,トオヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
331015,0000126,3,岡山県,オカヤマケン,Okayama,,,,岡山市,オカヤマシ,Okayama-shi,北区,キタク,Kita-ku,,,,,,,奥河内,オクコウチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
