全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
242012,0000101,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,つつじが丘,ツツジガオカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000102,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,逢坂,オオサカ,,0,0,0,1,0,9022_*,0,0,1947-04-17,,0 ,,
242012,0000103,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,井ノ口,イノクチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000104,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,井ノ面,イノオモテ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000105,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,井上,イノウエ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000106,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,一区,イチク,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000107,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,一軒町,イッケンチョウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000108,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,稲葉,イナバ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000109,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,羽黒,ハグロ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000110,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,越知,オオチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000111,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,猿子,サルゴ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000112,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,遠河,トウゴウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000113,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,奥出,オクデ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000114,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,奥立川,オクタテカワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000115,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,岡山,オカヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000116,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,岡南,オカミナミ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000117,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,屋方,ヤカタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000118,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下ノ世古,シモノセコ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000119,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下り町,クダリマチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000120,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下井生,シモイウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000121,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下出,シモデ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000122,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下川,オリカワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000123,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下前戸,ゲマイド,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000124,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下組,シモグミ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
242012,0000125,3,三重県,ミエケン,Mie,,,,津市,ツシ,Tsu-shi,,,,,,,,,,下村,シモムラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
