全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
302015,0001000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,葵町,アオイチョウ,Aoicho,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,6408273,
302015,0002000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,秋月,アキヅキ,Akizuki,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408322,
302015,0003000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,秋葉町,アキバチョウ,Akibacho,,,,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,6410056,
302015,0004000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,朝日,アサヒ,Asahi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6400344,
302015,0005000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,芦辺丁,アシベチョウ,Ashibecho,,,,,,,0,0,0,0,0,0,0,0,1947-04-17,,0 ,6408134,
302015,0006000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,小豆島,アズシマ,Azushima,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6496336,
302015,0007000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,網屋町,アミヤマチ,Amiyamachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408238,
302015,0008000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,有家,アリエ,Arie,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408316,
302015,0009000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,有田屋町,アリダヤマチ,Aridayamachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408248,
302015,0010000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,有田屋町南ノ丁,アリダヤマチミナミノチョウ,Aridayamachi Minaminocho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408245,
302015,0011000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,有本,アリモト,Arimoto,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408390,
302015,0012000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,新内,アロチ,Arochi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408351,
302015,0013000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,粟,アワ,Awa,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408462,
302015,0014000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,石橋丁,イシバシチョウ,Ishibashicho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408201,
302015,0015000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,磯の浦,イソノウラ,Isonora,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6400114,
302015,0016000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,伊太祈曽,イダキソ,Idakiso,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6400361,
302015,0017000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,板屋町,イタヤマチ,Itayamachi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408044,
302015,0018000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,市小路,イチショウジ,Ichishoji,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408464,
302015,0019000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,一番丁,イチバンチョウ,Ichibancho,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408146,
302015,0020000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,五筋目,イツスジメ,Itsusujime,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408076,
302015,0021000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,井戸,イド,Ido,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6400352,
302015,0022000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,井ノ口,イノクチ,Inokuchi,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6496323,
302015,0023001,2,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,今福,イマブク,Imabuku,一丁目,１チョウメ,1,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
302015,0023002,2,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,今福,イマブク,Imabuku,二丁目,２チョウメ,2,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
302015,0023003,2,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,今福,イマブク,Imabuku,三丁目,３チョウメ,3,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
302015,0023004,2,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,今福,イマブク,Imabuku,四丁目,４チョウメ,4,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
302015,0023005,2,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,今福,イマブク,Imabuku,五丁目,５チョウメ,5,,,,1,1,0,0,0,0,0,1,1947-04-17,,0 ,,
302015,0024000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,岩橋,イワセ,Iwase,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408301,
302015,0025000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,井辺,インベ,Imbe,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6408302,
302015,0026000,1,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,上野,ウエノ,Ueno,,,,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,6496316,
302015,0027001,2,和歌山県,ワカヤマケン,Wakayama,,,,和歌山市,ワカヤマシ,Wakayama-shi,,,,上野町,ウエノマチ,Uenomachi,一丁目,１チョウメ,1,,,,0,0,0,0,0,0,0,1,1947-04-17,,0 ,,
