全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
062014,0000101,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,悪戸,アクド,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000102,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,芦沢,アシザワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000103,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,一本木,イッポンギ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000104,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,塩辛田,シオカラダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000105,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,横根,ヨコネ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000106,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,沖,オキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000107,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,荻の窪,オギノクボ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000108,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,下宿,シモジュク,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000109,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,下城,シモジョウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000110,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,下青柳,シモアオヤナギ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000111,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,下谷柏,シモヤガシワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000112,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,下八森,シモハチモリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000113,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,下飯塚,シモイイヅカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000114,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,柿壇,カキダン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000115,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,隔間場,カクマバ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000116,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,岩波,イワナミ,Iwanami,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9902403,
062014,0000117,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,鬼越,オニコシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000118,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,休石,ヤスミイシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000119,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,宮崎,ミヤザキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000120,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,去手呂,サッテロ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000121,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,玉ヶ入,タマガイリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000122,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,金沢,カネザワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000123,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,古館,フルダテ,Furudate,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9902374,
062014,0000124,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,向河原,ムカイガワラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000125,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,荒屋敷,アラヤシキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000126,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,高砂,タカサ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000127,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,合の原,アイノハラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000128,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,佐野,サノ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000129,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,鷺ヶ森,サギガモリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000130,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,三条ノ目,サンジョウノメ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000131,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,三宝岡,サンポウオカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000132,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,山王,サンノウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000133,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,山崎,ヤマザキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000134,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,志鎌,シカマ,Shikama,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9900846,
062014,0000135,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,志戸田,シトダ,Shitoda,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9900868,
062014,0000136,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,志村,シムラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000137,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,七ッ松,ナナツマツ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000138,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,漆山,ウルシヤマ,Urushiyama,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9902161,
062014,0000139,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,漆房,ウルシボウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000140,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,出塩,デジオ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000141,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,出倉,デックラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000142,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,所部,トコロブ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000143,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,小楯,コダテ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000144,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,松原,マツバラ,Matsubara,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9902313,
062014,0000145,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上山田,ウエヤマダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000146,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上宿,カミシュク,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000147,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上城,カミジョウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000148,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上谷柏,カミヤガシワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000149,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上丁,カミチョウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000150,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上飯塚,カミイイヅカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000151,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,上平,ウワダイラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000152,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,新田,シンデン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000153,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,仁田沢,ニタザワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000154,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,清水,シミズ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000155,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,西向,ニシムキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000156,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,千手院,センジュイン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000157,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,足沢,アシザワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000158,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,多屋,タヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000159,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,台谷柏,ダイヤガシワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000160,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,大平,オオヒラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000161,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,辰ノ口,タツノグチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000162,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,谷地,ヤヂ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000163,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,地蔵堂,ジゾウドウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000164,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,中宿,ナカジュク,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000165,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,中谷柏,ナカヤカシワ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000166,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,中地蔵,ナカジゾウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000167,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,中丁,ナカチョウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000168,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,中島,ナカジマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000169,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,町浦,マチウラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000170,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,長岡,ナガオカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000171,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,長根,ナガネ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000172,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,長森,ナガモリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000173,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,蔦の木,ツタノキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000174,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,田志戸,タシト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000175,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,田中,タナカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000176,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,湯田,ユダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000177,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,同志平,ドウシダイラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000178,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,南坂,ミナミザカ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000179,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,二本堂,ニホンドウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000180,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,馬形,マガタ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000181,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,柏倉,カシワグラ,Kashiwagura,0,0,0,1,0,0,0,0,1947-04-17,,0 ,9902341,
062014,0000182,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,飯森,イイノモリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000183,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,浜田,ハマダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000184,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,平石水,ヒライシミズ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000185,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,北目,キタメ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000186,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,本郷,ホンゴウ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000187,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,面白山,オモシロヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
062014,0000188,3,山形県,ヤマガタケン,Yamagata,,,,山形市,ヤマガタシ,Yamagata-shi,,,,,,,,,,礫石,ツブテイシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
