全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
442011,0000101,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,つるさき陽光台,ツルサキヨウコウダイ,Tsurusakiyokodai,0,0,0,1,0,0,0,0,1947-04-17,,0 ,8700279,
442011,0000102,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,ハゼ山,ハゼヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000103,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,ふじが丘ニュータウン,フジガオカニュータウン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000104,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,愛宕,アタゴ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000105,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,芦崎,アシザキ,Ashizaki,0,0,0,1,0,0,0,0,1947-04-17,,0 ,8700014,
442011,0000106,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,粟野,アワノ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000107,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,安位,アグライ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000108,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,安田,アンダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000109,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,安友,ヤストモ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000110,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,伊与床,イヨトコ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
442011,0000111,3,大分県,オオイタケン,Oita,,,,大分市,オオイタシ,Oita-shi,,,,,,,,,,井ノ久保,イノクボ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
