全国地方公共団体コード,町字id,町字区分コード,都道府県名,都道府県名_カナ,都道府県名_英字,郡名,郡名_カナ,郡名_英字,市区町村名,市区町村名_カナ,市区町村名_英字,政令市区名,政令市区名_カナ,政令市区名_英字,大字・町名,大字・町名_カナ,大字・町名_英字,丁目名,丁目名_カナ,丁目名_数字,小字名,小字名_カナ,小字名_英字,住居表示フラグ,住居表示方式コード,大字・町_通称フラグ,小字_通称フラグ,大字・町外字フラグ,小字外字フラグ,状態フラグ,起番フラグ,効力発生日,廃止日,原典資料コード,郵便番号,備考
462012,0000101,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,井手ヶ宇都,イデガウト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000102,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,井手口,イデグチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000103,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,井上,イノウエ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000104,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,磯,イソ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000105,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,一倉,ヒトクラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000106,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,稲村,イナムラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000107,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,宇宿,ウスキ,Usuki,0,0,0,1,0,0,0,0,1947-04-17,,0 ,8900073,
462012,0000108,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,宇都,ウト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000109,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,宇都谷,ウドンタイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000110,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,宇土,ウト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000111,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,鵜木,ウノキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000112,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,浦之前,ウラノマエ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000113,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,影原,カゲハラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000114,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,栄,サカエ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000115,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,永仮,ナガカリ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000116,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,永山,ナガヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000117,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,駅上団地,エキウエダンチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000118,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,園山,ソノヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000119,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,塩屋ヶ元,シオヤガモト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000120,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,塩杣,シオソバ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000121,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,奥ヶ野,オクガノ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000122,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,横井,ヨコイ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000123,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下り山,クダリヤマ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000124,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下永吉,シモナガヨシ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000125,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下花棚,シモケダナ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000126,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下原,シモバル,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000127,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下川添,シモカワゼ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000128,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下村,シモムラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000129,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下直木,シモナオキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000130,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,下門,シモカド,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000131,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,仮屋,カリヤ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000132,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,仮屋崎,カリヤザキ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000133,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,河頭,コガシラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000134,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,火の河原,ヒノカワラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000135,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,花倉,ケクラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000136,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,花尾,ハナオ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000137,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,花野,ケノ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000138,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,花野口,ケノグチ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000139,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,花立,ハナタテ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000140,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,茄子田,ナスビダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000141,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,皆房下,カイボウシモ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000142,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,皆房上,カイボウカミ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000143,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,柿ノ木田,カキノキダ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000144,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,柿元,カキモト,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000145,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,柿木平,カキノキビラ,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
462012,0000146,3,鹿児島県,カゴシマケン,Kagoshima,,,,鹿児島市,カゴシマシ,Kagoshima-shi,,,,,,,,,,角免,ツノメン,,0,0,0,1,0,0,0,0,1947-04-17,,0 ,,
